Year,CHIRPS_Precipitation,Region
2010,1717.2660940885544,Sud-Ubangi
2011,1669.6898435354233,Sud-Ubangi
2012,1695.8618131875992,Sud-Ubangi
2013,1711.5050286054611,Sud-Ubangi
2014,1538.7126373052597,Sud-Ubangi
2015,1532.578723192215,Sud-Ubangi
2016,1756.7716188430786,Sud-Ubangi
2017,1720.2918714284897,Sud-Ubangi
2018,1615.7628137870652,Sud-Ubangi
2019,1770.3715008795261,Sud-Ubangi
2020,1633.026581082493,Sud-Ubangi
2021,1609.4894520044327,Sud-Ubangi
2022,1544.4229494929314,Sud-Ubangi
2023,1938.026721417904,Sud-Ubangi
2024,1392.6851826906204,Sud-Ubangi
2000,2055.351490020752,Tshuapa
2001,1903.7793490886688,Tshuapa
2002,1891.3482408225536,Tshuapa
2003,1952.3729444146156,Tshuapa
2004,1852.8101291656494,Tshuapa
2005,1896.2304483652115,Tshuapa
2006,2094.3380160331726,Tshuapa
2007,1921.970537185669,Tshuapa
2008,2103.2786307930946,Tshuapa
2009,1981.611186683178,Tshuapa
2010,1875.36712372303,Tshuapa
2011,1826.167758345604,Tshuapa
2012,1959.1350632309914,Tshuapa
2013,1864.9637492597103,Tshuapa
2014,1904.2982921004295,Tshuapa
2015,1786.7329007983208,Tshuapa
2016,1882.4758699536324,Tshuapa
2017,2077.057602405548,Tshuapa
2018,2059.9113287329674,Tshuapa
2019,1954.287127494812,Tshuapa
2020,1856.664131462574,Tshuapa
2021,1855.6485567092896,Tshuapa
2022,1880.818714916706,Tshuapa
2023,1882.5447108149529,Tshuapa
2024,1691.5883115204051,Tshuapa
2000,1825.9691426753998,Kwango
2001,1604.9384379386902,Kwango
2002,1755.6378880739212,Kwango
2003,1644.4849643707275,Kwango
2004,1684.0689990520477,Kwango
2005,1731.5370346307755,Kwango
2006,1603.2402946949005,Kwango
2007,1721.282032608986,Kwango
2008,1562.0311796665192,Kwango
2009,1681.6501234769821,Kwango
2010,1635.3853356838226,Kwango
2011,1666.7999111413956,Kwango
2012,1667.2238047122955,Kwango
2013,1725.1916296482086,Kwango
2014,1607.8512235879898,Kwango
2015,1586.331743836403,Kwango
2016,1704.1349980831146,Kwango
2017,1724.7110073566437,Kwango
2018,1766.1273560076952,Kwango
2019,1770.336401104927,Kwango
2020,1654.2231856858978,Kwango
2021,1726.1659508943558,Kwango
2022,1589.383506889979,Kwango
2023,1821.593841791153,Kwango
2024,1458.3815254420042,Kwango
2000,1513.3815529346466,Kwilu
2001,1571.6125022172928,Kwilu
2002,1692.4245448708534,Kwilu
2003,1480.8296682834625,Kwilu
2004,1434.2273088693619,Kwilu
2005,1457.1789323091507,Kwilu
2006,1608.828269124031,Kwilu
2007,1679.168194770813,Kwilu
2008,1574.362004518509,Kwilu
2009,1661.7331673502922,Kwilu
2010,1571.1489797830582,Kwilu
2011,1576.790982067585,Kwilu
2012,1506.855624049902,Kwilu
2013,1598.268965601921,Kwilu
2014,1608.2010215520859,Kwilu
2015,1392.2511722892523,Kwilu
2016,1492.2610374093056,Kwilu
2017,1465.0634134411812,Kwilu
2018,1652.9912994641345,Kwilu
2019,1654.3394807577133,Kwilu
2020,1549.1252908294364,Kwilu
2021,1453.0782276391983,Kwilu
2022,1625.85347751801,Kwilu
2023,1581.6997292041779,Kwilu
2024,1315.8305595591858,Kwilu
2000,1665.084629535675,Mai-Ndombe
2001,1666.0230546593666,Mai-Ndombe
2002,1625.091853916645,Mai-Ndombe
2003,1783.4440667629242,Mai-Ndombe
2004,1625.4072103500366,Mai-Ndombe
2005,1633.9667765498161,Mai-Ndombe
2006,1641.8104293346405,Mai-Ndombe
2007,1682.0204836130142,Mai-Ndombe
2008,1924.7404108047485,Mai-Ndombe
2009,1757.017970919609,Mai-Ndombe
2010,1756.423701107502,Mai-Ndombe
2011,1636.1571551263332,Mai-Ndombe
2012,1593.642381310463,Mai-Ndombe
2013,1705.3775649368763,Mai-Ndombe
2014,1638.794879823923,Mai-Ndombe
2015,1521.2852967977524,Mai-Ndombe
2016,1671.9166205525398,Mai-Ndombe
2017,1659.311118900776,Mai-Ndombe
2018,1688.821900255978,Mai-Ndombe
2019,1778.951715387404,Mai-Ndombe
2020,1711.5847580767295,Mai-Ndombe
2021,1680.238117069006,Mai-Ndombe
2022,1893.2868133187294,Mai-Ndombe
2023,1707.9217101335526,Mai-Ndombe
2024,1360.6094716411628,Mai-Ndombe
2000,1367.9634895324707,Kasai
2001,1250.9934678524733,Kasai
2002,1485.9847042262554,Kasai
2003,1268.4555335640907,Kasai
2004,1373.5188383460045,Kasai
2005,1307.01219779253,Kasai
2006,1480.0720797777176,Kasai
2007,1330.581798709929,Kasai
2008,1411.7175815701485,Kasai
2009,1437.9208822567016,Kasai
2010,1377.145659148693,Kasai
2011,1431.6327649354935,Kasai
2012,1378.2042623758316,Kasai
2013,1302.6072885394096,Kasai
2014,1330.4075713157654,Kasai
2015,1314.8637465238571,Kasai
2016,1266.5217766165733,Kasai
2017,1397.685850739479,Kasai
2018,1573.8195238783956,Kasai
2019,1649.2036551167257,Kasai
2020,1382.8838949055735,Kasai
2021,1398.547303557396,Kasai
2022,1355.8857040716184,Kasai
2023,1485.135037869215,Kasai
2024,1267.5778391492186,Kasai
2000,1777.9406198263168,Sankuru
2001,1595.9238051176071,Sankuru
2002,1713.3848417401314,Sankuru
2003,1776.0263823270798,Sankuru
2004,1691.4843497872353,Sankuru
2005,1762.7487765550613,Sankuru
2006,1656.5252273082733,Sankuru
2007,1716.310836315155,Sankuru
2008,1811.9134576916695,Sankuru
2009,1677.7537750601768,Sankuru
2010,1666.4491599798203,Sankuru
2011,1806.1532053947449,Sankuru
2012,1820.4261231422424,Sankuru
2013,1596.5335607528687,Sankuru
2014,1673.309074163437,Sankuru
2015,1389.4874798059464,Sankuru
2016,1597.9939812421799,Sankuru
2017,1749.1069888472557,Sankuru
2018,1924.0900241099007,Sankuru
2019,1738.717898875475,Sankuru
2020,1466.2914327855187,Sankuru
2021,1591.1308162212372,Sankuru
2022,1748.477651283286,Sankuru
2023,1561.8034992814064,Sankuru
2024,1395.0860668179084,Sankuru
2000,1244.5286318063736,Haut-Lomami
2001,1239.1320128440857,Haut-Lomami
2002,1270.5100030601025,Haut-Lomami
2003,1159.9220231324434,Haut-Lomami
2004,1337.120522260666,Haut-Lomami
2005,1206.918968975544,Haut-Lomami
2006,1273.5134663581848,Haut-Lomami
2007,1218.4282745942473,Haut-Lomami
2008,1156.718681037426,Haut-Lomami
2009,1253.7492583692074,Haut-Lomami
2010,1151.1958767175674,Haut-Lomami
2011,1142.1395987719297,Haut-Lomami
2012,1233.963756967336,Haut-Lomami
2013,1236.9018300920725,Haut-Lomami
2014,1370.906289190054,Haut-Lomami
2015,1425.2474272847176,Haut-Lomami
2016,1267.6470311880112,Haut-Lomami
2017,1284.9921973645687,Haut-Lomami
2018,1375.614150337875,Haut-Lomami
2019,1259.9348654597998,Haut-Lomami
2020,1333.5545908653494,Haut-Lomami
2021,1362.5040917992592,Haut-Lomami
2022,1375.9221994550899,Haut-Lomami
2023,1328.3202927708626,Haut-Lomami
2024,1101.935611918444,Haut-Lomami
2000,1301.7433599233627,Lualaba
2001,1151.027987420559,Lualaba
2002,1399.7417095303535,Lualaba
2003,1132.772438943386,Lualaba
2004,1287.3252457380295,Lualaba
2005,1259.1270906329155,Lualaba
2006,1200.0041173696518,Lualaba
2007,1229.3125850856304,Lualaba
2008,1222.8824887871742,Lualaba
2009,1253.8308104276657,Lualaba
2010,1260.2392309904099,Lualaba
2011,1162.9106497764587,Lualaba
2012,1276.0649817585945,Lualaba
2013,1299.2732036709785,Lualaba
2014,1302.134423315525,Lualaba
2015,1243.9327296614647,Lualaba
2016,1236.9802449941635,Lualaba
2017,1417.9634259939194,Lualaba
2018,1351.4038091897964,Lualaba
2019,1375.2524890899658,Lualaba
2020,1341.6851670965552,Lualaba
2021,1258.8908558487892,Lualaba
2022,1317.4646835308522,Lualaba
2023,1259.902547955513,Lualaba
2024,1110.2159994774704,Lualaba
2000,1333.8595725297928,Tanganyka
2001,1325.3679330348969,Tanganyka
2002,1164.0385541915894,Tanganyka
2003,1284.4168047904968,Tanganyka
2004,1263.9579784870148,Tanganyka
2005,979.6780347824097,Tanganyka
2006,1307.401749074459,Tanganyka
2007,1364.449654340744,Tanganyka
2008,1189.9301505088806,Tanganyka
2009,1433.8557691574097,Tanganyka
2010,1279.9208149909973,Tanganyka
2011,1075.0507810115814,Tanganyka
2012,1314.0959213376045,Tanganyka
2013,1188.4299175739288,Tanganyka
2014,1199.0905261039734,Tanganyka
2015,1192.069252729416,Tanganyka
2016,1109.573736190796,Tanganyka
2017,1432.6932027339935,Tanganyka
2018,1319.5414010286331,Tanganyka
2019,1255.1488719903437,Tanganyka
2020,1246.4820462552016,Tanganyka
2021,1285.2326655387878,Tanganyka
2022,1221.1344562908052,Tanganyka
2023,1202.6696956157684,Tanganyka
2024,903.8940851842177,Tanganyka
2000,1720.5812898874283,Maniema
2001,1563.1777296364307,Maniema
2002,1570.413565814495,Maniema
2003,1602.8753751516342,Maniema
2004,1534.7974653840065,Maniema
2005,1642.2732570767403,Maniema
2006,1623.5731614530087,Maniema
2007,1711.7676807641983,Maniema
2008,1634.1331192553043,Maniema
2009,1756.6670678257942,Maniema
2010,1569.1658893227577,Maniema
2011,1740.2492985129356,Maniema
2012,1700.3771205991507,Maniema
2013,1654.9813337028027,Maniema
2014,1597.888057589531,Maniema
2015,1615.2282762527466,Maniema
2016,1675.437550842762,Maniema
2017,1776.979742527008,Maniema
2018,1830.7254094034433,Maniema
2019,1743.7182849161327,Maniema
2020,1537.4710044898093,Maniema
2021,1703.1810283660889,Maniema
2022,1725.4020780920982,Maniema
2023,1672.9360831677914,Maniema
2024,1423.9703351929784,Maniema
2000,1829.549923658371,Nord-Kivu
2001,2063.013942539692,Nord-Kivu
2002,1894.6839147806168,Nord-Kivu
2003,1937.362857580185,Nord-Kivu
2004,1928.7236468791962,Nord-Kivu
2005,1813.0916324853897,Nord-Kivu
2006,1977.7732459306717,Nord-Kivu
2007,1551.336610198021,Nord-Kivu
2008,1724.9793347716331,Nord-Kivu
2009,1728.955642938614,Nord-Kivu
2010,1949.2574472427368,Nord-Kivu
2011,1814.8473955392838,Nord-Kivu
2012,1754.6675451397896,Nord-Kivu
2013,1774.6302003264427,Nord-Kivu
2014,1569.4075955748558,Nord-Kivu
2015,1794.318451821804,Nord-Kivu
2016,1845.8505198955536,Nord-Kivu
2017,1633.837373137474,Nord-Kivu
2018,2003.2768940925598,Nord-Kivu
2019,1515.1208752393723,Nord-Kivu
2020,1635.0247947871685,Nord-Kivu
2021,1783.7547011375427,Nord-Kivu
2022,1667.039152443409,Nord-Kivu
2023,1609.8503747582436,Nord-Kivu
2024,1487.9234642884694,Nord-Kivu
2000,1863.3698773384094,Sud-Kivu
2001,2027.4111162424088,Sud-Kivu
2002,1945.863859653473,Sud-Kivu
2003,1875.2804089784622,Sud-Kivu
2004,1882.0494583845139,Sud-Kivu
2005,1781.3646298646927,Sud-Kivu
2006,1837.0916682481766,Sud-Kivu
2007,1952.5072959661484,Sud-Kivu
2008,1906.8289519548416,Sud-Kivu
2009,1887.3487371206284,Sud-Kivu
2010,1884.0374736785889,Sud-Kivu
2011,2185.996347308159,Sud-Kivu
2012,2228.7884625196457,Sud-Kivu
2013,1919.9248017072678,Sud-Kivu
2014,1803.27952003479,Sud-Kivu
2015,2020.8525739312172,Sud-Kivu
2016,1967.7222600579262,Sud-Kivu
2017,1654.8137184977531,Sud-Kivu
2018,1988.4981094002724,Sud-Kivu
2019,1763.8186077326536,Sud-Kivu
2020,1746.2161894142628,Sud-Kivu
2021,1982.844677746296,Sud-Kivu
2022,1859.0435275435448,Sud-Kivu
2023,1824.43931889534,Sud-Kivu
2024,1499.887752194889,Sud-Kivu
2000,1682.1215112805367,Bas-Uele
2001,1489.4086456894875,Bas-Uele
2002,1790.4086908996105,Bas-Uele
2003,1749.6820356845856,Bas-Uele
2004,1533.773006439209,Bas-Uele
2005,1484.860616326332,Bas-Uele
2006,1670.0961536467075,Bas-Uele
2007,1507.5523154735565,Bas-Uele
2008,1677.0403522253036,Bas-Uele
2009,1636.1872286200523,Bas-Uele
2010,1575.0850724875927,Bas-Uele
2011,1583.6183179914951,Bas-Uele
2012,1616.4217126071453,Bas-Uele
2013,1768.9191809296608,Bas-Uele
2014,1563.3545885384083,Bas-Uele
2015,1680.792823702097,Bas-Uele
2016,1614.0044911503792,Bas-Uele
2017,1803.873071372509,Bas-Uele
2018,1817.382177622083,Bas-Uele
2019,1671.2446579635143,Bas-Uele
2020,1467.8421428203583,Bas-Uele
2021,1576.2351832985878,Bas-Uele
2022,1728.8708038628101,Bas-Uele
2023,1640.3293466567993,Bas-Uele
2024,1460.3750499486923,Bas-Uele
2000,1542.3414219617844,Haut-Uele
2001,1886.5139728784561,Haut-Uele
2002,1589.2750507593155,Haut-Uele
2003,1909.8722112178802,Haut-Uele
2004,1613.6245200037956,Haut-Uele
2005,1532.0941941142082,Haut-Uele
2006,1752.3713473081589,Haut-Uele
2007,1562.6886777281761,Haut-Uele
2008,1741.7855298519135,Haut-Uele
2009,1613.0777539014816,Haut-Uele
2010,1804.0269706249237,Haut-Uele
2011,1834.4200316667557,Haut-Uele
2012,1791.0871731042862,Haut-Uele
2013,1972.9154032468796,Haut-Uele
2014,1721.4666476249695,Haut-Uele
2015,1726.2785993814468,Haut-Uele
2016,1680.7029052376747,Haut-Uele
2017,1701.1633323431015,Haut-Uele
2018,1857.462438620627,Haut-Uele
2019,1856.215658582747,Haut-Uele
2020,1663.552258491516,Haut-Uele
2021,1514.3042197227478,Haut-Uele
2022,1636.4253202676773,Haut-Uele
2023,1751.744731605053,Haut-Uele
2024,1647.305597819388,Haut-Uele
2000,1840.2180698513985,Ituri
2001,1945.728412359953,Ituri
2002,1736.9458684921265,Ituri
2003,1954.5167929530144,Ituri
2004,1716.8059735894203,Ituri
2005,1748.5597385168076,Ituri
2006,1860.871795296669,Ituri
2007,1715.839572429657,Ituri
2008,1849.3296628892422,Ituri
2009,1776.8237680196762,Ituri
2010,1892.9646798372269,Ituri
2011,1837.9595418572426,Ituri
2012,1893.0294478833675,Ituri
2013,2086.4688438773155,Ituri
2014,1825.7777034044266,Ituri
2015,1818.6142503619194,Ituri
2016,1856.8167338371277,Ituri
2017,1747.595960199833,Ituri
2018,1946.684179008007,Ituri
2019,1802.960799857974,Ituri
2020,1748.8784320950508,Ituri
2021,1783.7867853045464,Ituri
2022,1847.5845997333527,Ituri
2023,1830.5965480804443,Ituri
2024,1706.8419653177261,Ituri
2000,1735.4344487190247,Tshopo
2001,1659.7044560909271,Tshopo
2002,1768.659495830536,Tshopo
2003,1809.5731511116028,Tshopo
2004,1727.3344707489014,Tshopo
2005,1778.2544473409653,Tshopo
2006,1803.5840030908585,Tshopo
2007,1766.8989005088806,Tshopo
2008,1715.9458874464035,Tshopo
2009,1714.7591619491577,Tshopo
2010,1715.073439359665,Tshopo
2011,1682.4436762332916,Tshopo
2012,1728.9072490930557,Tshopo
2013,1767.585555434227,Tshopo
2014,1657.761166036129,Tshopo
2015,1602.5722161531448,Tshopo
2016,1690.0970760583878,Tshopo
2017,1777.75910282135,Tshopo
2018,1853.9021483957767,Tshopo
2019,1820.7116250125691,Tshopo
2020,1585.8396495245397,Tshopo
2021,1743.6615703105927,Tshopo
2022,1825.4626705646515,Tshopo
2023,1640.3679137825966,Tshopo
2024,1548.1213265657425,Tshopo
2000,1315.5289211273193,Analamanga
2001,1343.5544238090515,Analamanga
2002,1374.5383169651031,Analamanga
2003,1298.859870672226,Analamanga
2004,1402.6743276119232,Analamanga
2005,1541.045090675354,Analamanga
2006,1273.6880081892014,Analamanga
2007,1650.5317540168762,Analamanga
2008,1181.5151255130768,Analamanga
2009,1370.3582980632782,Analamanga
2010,1207.659173488617,Analamanga
2011,1380.3436975479126,Analamanga
2012,1336.5814390182495,Analamanga
2013,1595.4463861882687,Analamanga
2014,1242.8550162315369,Analamanga
2015,1505.077066540718,Analamanga
2016,1112.8841717243195,Analamanga
2017,1322.705871105194,Analamanga
2018,1395.6664084643126,Analamanga
2019,1680.7051508128643,Analamanga
2020,1314.7095858883113,Analamanga
2021,1228.6111676692963,Analamanga
2022,1499.2089983075857,Analamanga
2023,1628.7505922317505,Analamanga
2024,1188.883321993053,Analamanga
2000,1706.5643414258957,Bongolava
2001,1698.5544987916946,Bongolava
2002,1557.2326293587685,Bongolava
2003,1540.081668317318,Bongolava
2004,1773.6245490908623,Bongolava
2005,1594.0469957590103,Bongolava
2006,1460.5408399105072,Bongolava
2007,1780.0980219841003,Bongolava
2008,1487.92387509346,Bongolava
2009,1489.380111694336,Bongolava
2010,1393.6231809854507,Bongolava
2011,1802.4922295808792,Bongolava
2012,1661.0831651687622,Bongolava
2013,1506.034817546606,Bongolava
2014,1550.3890672326088,Bongolava
2015,1747.9820006489754,Bongolava
2016,1672.15458214283,Bongolava
2017,1490.878454208374,Bongolava
2018,1539.1574565693736,Bongolava
2019,1737.81307467632,Bongolava
2020,1631.3393046651036,Bongolava
2021,1511.8418989181519,Bongolava
2022,1716.124615546316,Bongolava
2023,1803.4495471715927,Bongolava
2024,1705.715592071414,Bongolava
2000,1364.9265440702438,Itasy
2001,1483.3750392198563,Itasy
2002,1382.53160738945,Itasy
2003,1434.0467866659164,Itasy
2004,1458.1987476348877,Itasy
2005,1409.6512491703033,Itasy
2006,1281.399958372116,Itasy
2007,1602.096464395523,Itasy
2008,1238.3862833976746,Itasy
2009,1377.3635697364807,Itasy
2010,1269.779542684555,Itasy
2011,1574.1931672096252,Itasy
2012,1453.2745552062988,Itasy
2013,1502.9230827093124,Itasy
2014,1185.2383946180344,Itasy
2015,1523.6366214752197,Itasy
2016,1276.6559864282608,Itasy
2017,1314.1798322200775,Itasy
2018,1294.7550366017967,Itasy
2019,1554.2988403737545,Itasy
2020,1308.992249717936,Itasy
2021,1369.0822838544846,Itasy
2022,1646.5740701556206,Itasy
2023,1643.7314012050629,Itasy
2024,1359.5810733400285,Itasy
2000,1596.4076390266418,Vakinankaratra
2001,1705.824222445488,Vakinankaratra
2002,1506.0694789290428,Vakinankaratra
2003,1679.1706546545029,Vakinankaratra
2004,1763.9861752986908,Vakinankaratra
2005,1472.332651257515,Vakinankaratra
2006,1370.2905827760696,Vakinankaratra
2007,1840.8543930649757,Vakinankaratra
2008,1450.225615143776,Vakinankaratra
2009,1541.9126665592194,Vakinankaratra
2010,1406.9396161437035,Vakinankaratra
2011,1810.9070216417313,Vakinankaratra
2012,1684.693260192871,Vakinankaratra
2013,1493.444498181343,Vakinankaratra
2014,1324.7729012966156,Vakinankaratra
2015,1595.664496421814,Vakinankaratra
2016,1397.5031006336212,Vakinankaratra
2017,1460.4600007534027,Vakinankaratra
2018,1413.2447667522356,Vakinankaratra
2019,1656.2832879126072,Vakinankaratra
2020,1425.9525889388824,Vakinankaratra
2021,1500.0644171237946,Vakinankaratra
2022,1880.8008377552032,Vakinankaratra
2023,1650.764540195465,Vakinankaratra
2024,1605.0506295263767,Vakinankaratra
2000,1373.8964620828629,Diana
2001,1209.4830672740936,Diana
2002,2022.0489811897278,Diana
2003,2174.270830154419,Diana
2004,2019.1639186143875,Diana
2005,1760.2788019776344,Diana
2006,1922.2032309770584,Diana
2007,1593.5511328577995,Diana
2008,1383.5394777059555,Diana
2009,1634.7058309316635,Diana
2010,1465.76340508461,Diana
2011,1731.9910502433777,Diana
2012,1872.9096761345863,Diana
2013,2228.6870155334473,Diana
2014,1472.9542520046234,Diana
2015,1880.6733638048172,Diana
2016,1661.0470288991928,Diana
2017,2254.3722425699234,Diana
2018,2586.345615506172,Diana
2019,2633.5853700637817,Diana
2020,1799.1184095731005,Diana
2021,2073.060689687729,Diana
2022,1877.0629928000271,Diana
2023,1605.0430644750595,Diana
2024,1709.4394209980965,Diana
2000,1986.7633113861084,Sava
2001,1714.9655547142029,Sava
2002,2786.5949721336365,Sava
2003,2566.614353656769,Sava
2004,2560.9283454418182,Sava
2005,2057.862903356552,Sava
2006,2357.2872910499573,Sava
2007,2064.4456753730774,Sava
2008,2011.7388620376587,Sava
2009,1838.0615077018738,Sava
2010,2026.6275725364685,Sava
2011,1816.7917275428772,Sava
2012,2300.969175338745,Sava
2013,1798.28045129776,Sava
2014,1873.1763672828674,Sava
2015,2279.77161359787,Sava
2016,2175.629246234894,Sava
2017,2935.644209384918,Sava
2018,2914.3157201446593,Sava
2019,3263.4620468616486,Sava
2020,2421.6363562718034,Sava
2021,2143.277180671692,Sava
2022,2203.337456226349,Sava
2023,2099.852895259857,Sava
2024,2447.463628053665,Sava
2000,1470.7132078409195,Amoron I Mania
2001,1605.2226259112358,Amoron I Mania
2002,1300.244892835617,Amoron I Mania
2003,1604.500066459179,Amoron I Mania
2004,1604.527092218399,Amoron I Mania
2005,1290.1182798147202,Amoron I Mania
2006,1204.273826599121,Amoron I Mania
2007,1726.817475616932,Amoron I Mania
2008,1323.7571102380753,Amoron I Mania
2009,1413.395397245884,Amoron I Mania
2010,1291.233820617199,Amoron I Mania
2011,1537.1367211341858,Amoron I Mania
2012,1606.1878420114517,Amoron I Mania
2013,1184.8867636620998,Amoron I Mania
2014,1261.5231124162674,Amoron I Mania
2015,1486.5035896897316,Amoron I Mania
2016,1275.403122484684,Amoron I Mania
2017,1218.1961393356323,Amoron I Mania
2018,1256.5512241274118,Amoron I Mania
2019,1517.583290927112,Amoron I Mania
2020,1164.502381540835,Amoron I Mania
2021,1280.83441978693,Amoron I Mania
2022,1566.1118793487549,Amoron I Mania
2023,1489.8634590506554,Amoron I Mania
2024,1500.243753018789,Amoron I Mania
2000,1870.835620880127,Atsimo Atsinanana
2001,2149.7321749925613,Atsimo Atsinanana
2002,2109.2108709812164,Atsimo Atsinanana
2003,2461.9022423624992,Atsimo Atsinanana
2004,2549.731340646744,Atsimo Atsinanana
2005,2550.491462469101,Atsimo Atsinanana
2006,1633.1229076385498,Atsimo Atsinanana
2007,2938.022388935089,Atsimo Atsinanana
2008,2233.426018357277,Atsimo Atsinanana
2009,2236.5424358844757,Atsimo Atsinanana
2010,2472.2491015195847,Atsimo Atsinanana
2011,2819.868033885956,Atsimo Atsinanana
2012,2455.543743491173,Atsimo Atsinanana
2013,2201.460663318634,Atsimo Atsinanana
2014,2121.8777282238007,Atsimo Atsinanana
2015,2067.5159497261047,Atsimo Atsinanana
2016,1675.4131350517273,Atsimo Atsinanana
2017,1946.5616748332977,Atsimo Atsinanana
2018,2180.5251989364624,Atsimo Atsinanana
2019,2371.751248240471,Atsimo Atsinanana
2020,1544.5304084420204,Atsimo Atsinanana
2021,1580.4831219911575,Atsimo Atsinanana
2022,2281.7307159900665,Atsimo Atsinanana
2023,2038.3767309188843,Atsimo Atsinanana
2024,1795.2805974334478,Atsimo Atsinanana
2000,1148.7253386974335,Haute Matsiatra
2001,1512.1582573652267,Haute Matsiatra
2002,1043.0670201778412,Haute Matsiatra
2003,1240.3755807876587,Haute Matsiatra
2004,1344.4703373908997,Haute Matsiatra
2005,1052.2821244001389,Haute Matsiatra
2006,911.854430437088,Haute Matsiatra
2007,1535.8639351129532,Haute Matsiatra
2008,1116.7454740405083,Haute Matsiatra
2009,1157.6468259096146,Haute Matsiatra
2010,1068.8147134780884,Haute Matsiatra
2011,1431.409780740738,Haute Matsiatra
2012,1290.957663178444,Haute Matsiatra
2013,926.4042103290558,Haute Matsiatra
2014,1124.625236749649,Haute Matsiatra
2015,1308.9707434177399,Haute Matsiatra
2016,1044.1094107627869,Haute Matsiatra
2017,983.4815207719803,Haute Matsiatra
2018,1000.7450787872076,Haute Matsiatra
2019,1198.8237867206335,Haute Matsiatra
2020,835.696967947064,Haute Matsiatra
2021,1096.8259897232056,Haute Matsiatra
2022,1226.825539112091,Haute Matsiatra
2023,1237.6903328895569,Haute Matsiatra
2024,1269.978592406027,Haute Matsiatra
2000,888.0896866321564,Ihorombe
2001,980.2165238857269,Ihorombe
2002,743.9929466247559,Ihorombe
2003,882.0978300571442,Ihorombe
2004,843.76966547966,Ihorombe
2005,917.7142897844315,Ihorombe
2006,598.1391532421112,Ihorombe
2007,1064.1539368629456,Ihorombe
2008,793.3838312625885,Ihorombe
2009,803.9245429039001,Ihorombe
2010,759.8964884281158,Ihorombe
2011,980.9749162197113,Ihorombe
2012,977.5901510715485,Ihorombe
2013,707.8712613582611,Ihorombe
2014,874.0570874214172,Ihorombe
2015,906.2747051715851,Ihorombe
2016,664.6650893688202,Ihorombe
2017,702.5123460292816,Ihorombe
2018,719.6424914896488,Ihorombe
2019,862.5636192150414,Ihorombe
2020,496.03974576853216,Ihorombe
2021,671.3271896839142,Ihorombe
2022,829.9467906951904,Ihorombe
2023,723.5682890415192,Ihorombe
2024,735.639006940648,Ihorombe
2000,2047.3137609958649,Vatovavy Fitovinany
2001,1929.6541695594788,Vatovavy Fitovinany
2002,2287.0864202976227,Vatovavy Fitovinany
2003,2600.786431789398,Vatovavy Fitovinany
2004,2416.8639087677,Vatovavy Fitovinany
2005,2636.234851837158,Vatovavy Fitovinany
2006,1692.347148656845,Vatovavy Fitovinany
2007,3029.1351981163025,Vatovavy Fitovinany
2008,2425.797606229782,Vatovavy Fitovinany
2009,2323.106550216675,Vatovavy Fitovinany
2010,2439.678585767746,Vatovavy Fitovinany
2011,2761.931715488434,Vatovavy Fitovinany
2012,2524.979640007019,Vatovavy Fitovinany
2013,2096.46461725235,Vatovavy Fitovinany
2014,2250.427878856659,Vatovavy Fitovinany
2015,2371.8671731948853,Vatovavy Fitovinany
2016,1438.3435192108154,Vatovavy Fitovinany
2017,2360.5920230150223,Vatovavy Fitovinany
2018,2353.0125600099564,Vatovavy Fitovinany
2019,2533.1151407957077,Vatovavy Fitovinany
2020,1944.6177381258458,Vatovavy Fitovinany
2021,1550.9862985610962,Vatovavy Fitovinany
2022,2091.255033969879,Vatovavy Fitovinany
2023,2326.703332424164,Vatovavy Fitovinany
2024,1856.1238410323858,Vatovavy Fitovinany
2016,1387.8027558922768,Betsiboka
2017,1521.681883096695,Betsiboka
2018,1951.0292813628912,Betsiboka
2019,1712.4959371625446,Betsiboka
2020,1644.2439569365233,Betsiboka
2021,1509.889172554016,Betsiboka
2022,1578.7713723033667,Betsiboka
2023,1646.7775716781616,Betsiboka
2024,1405.6925631798804,Betsiboka
2000,1353.894299030304,Boeny
2001,1448.1845803260803,Boeny
2002,1217.1971988677979,Boeny
2003,1685.4092836380005,Boeny
2004,1786.6592733860016,Boeny
2005,1080.4023929536343,Boeny
2006,1272.6762297153473,Boeny
2007,1488.357108592987,Boeny
2008,1326.4069392681122,Boeny
2009,1120.0088999271393,Boeny
2010,1371.6247968673706,Boeny
2011,1765.3867968320847,Boeny
2012,1448.1829265356064,Boeny
2013,1174.1023100614548,Boeny
2014,1691.402006149292,Boeny
2015,1652.4263060092926,Boeny
2016,1098.8362152576447,Boeny
2017,1260.6170613765717,Boeny
2018,1685.2053780853748,Boeny
2019,1598.568190716207,Boeny
2020,1490.0178565561073,Boeny
2021,1264.4575645923615,Boeny
2022,1229.9289207309484,Boeny
2023,1506.4785284996033,Boeny
2024,1207.4338513638409,Boeny
2000,1863.62899518013,Melaky
2001,1653.0883549451828,Melaky
2002,1463.4543232917786,Melaky
2003,1948.25235414505,Melaky
2004,2150.7450692653656,Melaky
2005,1343.7268059551716,Melaky
2006,1495.2184700965881,Melaky
2007,2049.6467319726944,Melaky
2008,1527.8310804367065,Melaky
2009,1377.5555415153503,Melaky
2010,1486.131435394287,Melaky
2011,1747.1409068107605,Melaky
2012,1754.6227314472198,Melaky
2013,1414.611859023571,Melaky
2014,1770.8450421094894,Melaky
2015,1680.018355846405,Melaky
